Country,GDP per capita,Life expectancy
Guinea2002,1783.84999631576,51.484
Guinea2003,1771.66008874508,51.901
Guinea2004,1778.05158492916,52.499
Guinea2005,1794.38316206248,53.238
Guinea2006,1777.13474291357,54.052
Guinea2007,1856.26108954869,54.864
Guinea2008,1889.18795016232,55.614
Guinea2009,1825.67339769648,56.279
Guinea2010,1870.80005065288,56.861
Guinea2011,1932.50581465451,57.387
Guinea2012,2002.32168675994,57.905
Guinea2013,2035.31862675328,58.447
Guinea2014,2061.69491695153,59.016
Guinea2015,2087.93502637033,59.598
Guinea2016,2253.4776825851,60.17
Guinea2017,2417.80379491551,60.706
Guinea2018,2499.70726640711,61.185
Guinea2019,2567.0339869651,61.602
Guinea-Bissau1990,1994.66147480128,47.095
Guinea-Bissau1991,2049.61396675926,47.411
Guinea-Bissau1992,2025.79392427664,47.726
Guinea-Bissau1993,2022.60873710539,48.038
Guinea-Bissau1994,2042.45930660842,48.348
Guinea-Bissau1995,2088.25530176769,48.658
Guinea-Bissau1996,2284.36915684457,48.973
Guinea-Bissau1997,2386.30154493425,49.301
Guinea-Bissau1998,1683.25021726757,49.642
Guinea-Bissau1999,1667.63152983175,49.999
Guinea-Bissau2000,1722.75748109366,50.368
Guinea-Bissau2001,1723.45304915319,50.744
Guinea-Bissau2002,1669.27025591944,51.123
Guinea-Bissau2003,1641.02891383706,51.501
Guinea-Bissau2004,1647.57806324477,51.883
Guinea-Bissau2005,1677.70868916866,52.275
Guinea-Bissau2006,1675.77017912103,52.691
Guinea-Bissau2007,1688.81368651749,53.136
Guinea-Bissau2008,1700.28551531301,53.612
Guinea-Bissau2009,1713.76353840849,54.113
Guinea-Bissau2010,1747.23748547332,54.628
Guinea-Bissau2011,1839.692741951,55.144
Guinea-Bissau2012,1760.88399471437,55.645
Guinea-Bissau2013,1770.47614739359,56.117
Guinea-Bissau2014,1740.89673703744,56.556
Guinea-Bissau2015,1800.06338150248,56.959
Guinea-Bissau2016,1864.26303518079,57.328
Guinea-Bissau2017,1925.23773659951,57.673
Guinea-Bissau2018,1901.93173857674,58.003
Guinea-Bissau2019,1939.2895096348,58.322
Guyana1990,4843.09227308768,63.287
Guyana1991,5128.40106859655,63.427
Guyana1992,5495.8494424442,63.576
Guyana1993,5901.4278778217,63.73
Guyana1994,6364.83122637556,63.891
Guyana1995,6663.98197825069,64.064
Guyana1996,7198.83586676804,64.255
Guyana1997,7672.27053567559,64.468
Guyana1998,7585.44663946791,64.705
Guyana1999,7852.72126026137,64.964
Guyana2000,7776.30855726493,65.242
Guyana2001,7969.70874586926,65.532
Guyana2002,8064.48851671623,65.828
Guyana2003,8009.70649448067,66.122
Guyana2004,8128.43580913366,66.412
Guyana2005,7965.37804381727,66.694
Guyana2006,8371.96241783162,66.972
Guyana2007,8972.30598598409,67.247
Guyana2008,9112.20877375835,67.521
Guyana2009,9454.09979877161,67.792
Guyana2010,9789.01670024955,68.059
Guyana2011,10276.0355174405,68.321
Guyana2012,10780.9643925318,68.575
Guyana2013,11117.52938154,68.819
Guyana2014,11244.4452370602,69.049
Guyana2015,11261.8137066367,69.262
Guyana2016,11631.0431952736,69.454
Guyana2017,12005.4051048003,69.624
Guyana2018,12477.5767111562,69.774
Guyana2019,13082.2026195835,69.906
Haiti1990,3229.61955595456,54.265
Haiti1991,3225.86524670104,54.58
Haiti1992,2995.78184793736,54.894
Haiti1993,2779.60330261844,55.209
Haiti1994,2401.8268154123,55.523
Haiti1995,2591.08980324112,55.829
Haiti1996,2649.52567126416,56.121
Haiti1997,2672.59401511582,56.393
Haiti1998,2682.8135351668,56.648
Haiti1999,2707.69815551704,56.891
Haiti2000,2684.55192559431,57.131
Haiti2001,2630.51095324876,57.382
Haiti2002,2610.75385438919,57.655
Haiti2003,2654.20500636984,57.959
Haiti2004,2578.88653385968,58.292
Haiti2005,2629.11126147756,58.652
Haiti2006,2632.18426741693,59.028
Haiti2007,2734.74135449339,59.408
Haiti2008,2758.57995566426,59.782
Haiti2009,2887.38667490237,60.148
Haiti2010,2735.28361704383,60.511
Haiti2011,2860.20938649867,60.879
Haiti2012,2833.77773410353,61.26
Haiti2013,2879.14026773852,61.658
Haiti2014,2935.21992525795,62.069
Haiti2015,2941.81608076667,62.485
Haiti2016,2952.61709428675,62.896
Haiti2017,2980.96058438663,63.29
Haiti2018,2992.31041114318,63.66
Haiti2019,2905.43856536495,64.001
Honduras1990,3990.02906523073,66.723
Honduras1991,3749.17320680419,67.175
Honduras1992,3866.11578810241,67.605
Honduras1993,4002.96060044613,68.028
Honduras1994,3899.71405099788,68.45
Honduras1995,4024.99212236961,68.871
Honduras1996,3984.5688268769,69.284
Honduras1997,4049.97459904481,69.676
Honduras1998,4077.5503060541,70.041
Honduras1999,3935.73122753833,70.378
Honduras2000,4108.77497718928,70.689
Honduras2001,4109.76969711082,70.976
Honduras2002,4154.92535715546,71.249
Honduras2003,4235.62313709617,71.511
Honduras2004,4390.47334152231,71.77
Honduras2005,4546.24063500184,72.026
Honduras2006,4733.54786940426,72.285
Honduras2007,4914.32374334188,72.544
Honduras2008,5011.60729945583,72.803
Honduras2009,4787.86375108506,73.061
Honduras2010,4866.97393107266,73.317
Honduras2011,4956.40285182158,73.569
Honduras2012,5065.45699900649,73.814
Honduras2013,5113.45915051909,74.051
Honduras2014,5177.41519718935,74.278
Honduras2015,5283.41691357908,74.495
Honduras2016,5395.61455082235,74.701
Honduras2017,5561.99454219124,74.898
Honduras2018,5680.36288396582,75.088
Honduras2019,5736.18163330613,75.27
Hong Kong1990,28798.4585956938,77.455
Hong Kong1991,30189.158562389,77.693
Hong Kong1992,31803.2870900616,77.963
Hong Kong1993,33200.2074000953,78.27
Hong Kong1994,34420.2465393573,78.612
Hong Kong1995,34546.4140309109,78.981
Hong Kong1996,34453.8365759066,79.365
Hong Kong1997,35910.6565279492,79.747
Hong Kong1998,33517.192385152,80.111
Hong Kong1999,34030.7705333159,80.451
Hong Kong2000,36317.1206975424,80.76
Hong Kong2001,36252.6608856787,81.038
Hong Kong2002,36690.398955264,81.291
Hong Kong2003,37886.4665283544,81.526
Hong Kong2004,40862.6723656296,81.746
Hong Kong2005,43690.3905052586,81.953
Hong Kong2006,46463.5837078363,82.15
Hong Kong2007,49043.9481656221,82.339
Hong Kong2008,49788.8139701131,82.525
Hong Kong2009,48459.9645781681,82.711
Hong Kong2010,51360.9669751956,82.903
Hong Kong2011,53472.9932695113,83.109
Hong Kong2012,53785.1530062167,83.329
Hong Kong2013,55230.8594343348,83.56
Hong Kong2014,56359.2989916423,83.801
Hong Kong2015,57215.948033846,84.043
Hong Kong2016,58096.2992560876,84.277
Hong Kong2017,59849.2481763342,84.493
Hong Kong2018,61062.9476532626,84.687
Hong Kong2019,59586.2040065092,84.857
Hungary1991,16424.9091218342,69.358
Hungary1992,15927.852682374,69.433
Hungary1993,15854.1600476276,69.567
Hungary1994,16343.7631939198,69.763
Hungary1995,16610.3165037528,70.02
Hungary1996,16652.5852250299,70.328
Hungary1997,17210.6349309628,70.669
Hungary1998,17923.5052290465,71.023
Hungary1999,18526.3450154209,71.378
Hungary2000,19406.5213432499,71.721
Hungary2001,20243.5422548712,72.044
Hungary2002,21263.8088400796,72.347
Hungary2003,22195.8194585598,72.63
Hungary2004,23317.8691246987,72.896
Hungary2005,24355.7819172586,73.149
Hungary2006,25377.0522205332,73.397
Hungary2007,25477.9492943916,73.651
Hungary2008,25792.7025200493,73.916
Hungary2009,24102.0136912384,74.195
Hungary2010,24427.6287331225,74.488
Hungary2011,24971.4773629145,74.795
Hungary2012,24754.2259132575,75.107
Hungary2013,25284.3700544339,75.418
Hungary2014,26424.7204043413,75.72
Hungary2015,27499.3244662857,76.006
Hungary2016,28170.8213622975,76.266
Hungary2017,29465.1262413898,76.498
Hungary2018,31095.557503677,76.701
Hungary2019,32553.5236997988,76.875
Iceland1995,33666.2115335801,78.762
Iceland1996,35014.2313439182,78.907
Iceland1997,36732.9355616566,79.091
Iceland1998,39017.4376817623,79.319
Iceland1999,40103.865986755,79.587
Iceland2000,41530.5173238278,79.882
Iceland2001,42626.9230684437,80.183
Iceland2002,42484.5161077418,80.466
Iceland2003,43095.3568616423,80.716
Iceland2004,46051.74388765,80.927
Iceland2005,48104.6518132004,81.099
Iceland2006,49956.8486452996,81.244
Iceland2007,52827.0101225049,81.377
Iceland2008,52999.4375361804,81.512
Iceland2009,48770.9503367158,81.654
Iceland2010,47457.6229185836,81.801
Iceland2011,48186.1672876621,81.951
Iceland2012,48440.2550840897,82.095
Iceland2013,50168.6885349698,82.231
Iceland2014,50450.7416120996,82.359
Iceland2015,52142.9328074888,82.481
Iceland2016,54665.7639158138,82.601
Iceland2017,55638.4920591796,82.725
Iceland2018,56722.1193741156,82.855
Iceland2019,56913.9568467085,82.993
India1990,1813.13585285954,57.865
India1991,1795.30232564205,58.353
India1992,1856.1705823103,58.851
India1993,1906.41205810118,59.349
India1994,1994.2269155916,59.84
India1995,2104.50529785736,60.32
India1996,2220.89320250685,60.783
India1997,2268.04308700991,61.233
India1998,2364.40868741246,61.669
India1999,2527.50834683315,62.093
India2000,2578.59152976754,62.505
India2001,2656.65520801033,62.907
India2002,2711.51184643314,63.304
India2003,2876.74338210702,63.699
India2004,3054.91887624755,64.095
India2005,3245.29988504732,64.5
India2006,3453.10566102778,64.918
India2007,3661.95550498043,65.35
India2008,3720.09264848115,65.794
India2009,3956.35901634772,66.244
India2010,4234.97957334961,66.693
India2011,4399.88823976861,67.13
India2012,4583.1731985001,67.545
India2013,4818.52255699988,67.931
India2014,5116.62910485036,68.286
India2015,5464.39405731664,68.607
India2016,5851.3948804932,68.897
India2017,6182.92210857473,69.165
India2018,6518.84505546914,69.416
India2019,6713.93221110733,69.656
Indonesia1990,4532.54035135559,62.32
Indonesia1991,4762.38814494768,62.727
Indonesia1992,4986.78382846442,63.131
Indonesia1993,5224.16593099065,63.529
Indonesia1994,5529.23218215473,63.919
Indonesia1995,5892.07175353953,64.291
Indonesia1996,6258.4365333455,64.637
Indonesia1997,6458.07260904197,64.954
Indonesia1998,5531.30328176938,65.244
Indonesia1999,5497.81473510997,65.513
Indonesia2000,5689.26022293799,65.772
Indonesia2001,5816.42541239047,66.037
Indonesia2002,5996.1899458873,66.321
Indonesia2003,6198.65326777627,66.631
Indonesia2004,6423.72071419191,66.969
Indonesia2005,6699.27209089739,67.334
Indonesia2006,6974.4456536936,67.717
Indonesia2007,7319.43438577559,68.105
Indonesia2008,7657.59471924865,68.485
Indonesia2009,7906.26195495465,68.853
Indonesia2010,8286.7328696642,69.205
Indonesia2011,8680.21334226207,69.542
Indonesia2012,9080.06611317194,69.866
Indonesia2013,9457.0185409728,70.179
Indonesia2014,9801.16628336906,70.481
Indonesia2015,10149.6038700252,70.768
Indonesia2016,10531.1109693569,71.035
Indonesia2017,10935.6317158256,71.282
Indonesia2018,11371.7255560847,71.509
Indonesia2019,11811.9755589147,71.716
Iran1990,8630.83521639574,63.837
Iran1991,9479.99150926332,65.153
Iran1992,9568.63698994008,66.243
Iran1993,9514.33700459734,67.137
Iran1994,9239.98122079971,67.84
Iran1995,9319.96827021696,68.377
Iran1996,9670.20449966807,68.791
Iran1997,9588.8808123403,69.139
Iran1998,9669.40057910636,69.471
Iran1999,9634.89982481682,69.813
Iran2000,10066.8027843828,70.176
Iran2001,10026.5822906582,70.553
Iran2002,10623.6276932881,70.921
Iran2003,11407.0616274642,71.265
Iran2004,11764.0968431826,71.592
Iran2005,11998.2148575374,71.917
Iran2006,12456.6098815859,72.257
Iran2007,13324.9078353028,72.626
Iran2008,13213.0956231173,73.027
Iran2009,13199.0186871419,73.457
Iran2010,13805.7038219488,73.905
Iran2011,14005.3133367405,74.352
Iran2012,12807.3947491137,74.776
Iran2013,12625.0874922326,75.162
Iran2014,13038.5550641113,75.502
Iran2015,12698.1091975659,75.796
Iran2016,14205.2116338951,76.047
Iran2017,14535.8735778483,76.271
Iran2018,13471.8606376875,76.479
Iran2019,12389.2233504388,76.677
Iraq1990,7684.82833748728,66.011
Iraq1991,2690.27633387963,66.653
Iraq1992,3467.60461869782,67.191
Iraq1993,4386.28449531775,67.668
Iraq1994,4419.14209035149,68.089
Iraq1995,4376.20908002428,68.446
Iraq1996,4710.35310335085,68.731
Iraq1997,5535.86523493283,68.936
Iraq1998,7237.71998049123,69.06
Iraq1999,8253.59748359187,69.108
Iraq2000,9364.59670507821,69.082
Iraq2001,9249.82876526659,68.983
Iraq2002,8244.98666820039,68.827
Iraq2003,5077.40908450525,68.636
Iraq2004,7589.72533351934,68.437
Iraq2005,7542.22233395798,68.266
Iraq2006,7815.42800475568,68.157
Iraq2007,7830.67068154782,68.13
Iraq2008,8333.31848064969,68.19
Iraq2009,8440.26240069173,68.34
Iraq2010,8748.50877615095,68.567
Iraq2011,9107.59746483516,68.848
Iraq2012,9997.88082583694,69.148
Iraq2013,10349.3764645513,69.437
Iraq2014,9991.61597199279,69.7
Iraq2015,10122.2007755733,69.929
Iraq2016,11191.1150421081,70.122
Iraq2017,10719.0122173577,70.294
Iraq2018,10346.2129581855,70.454
Iraq2019,10565.2474296597,70.604
Ireland1990,26793.492275384,74.809
Ireland1991,27153.9449962532,75.013
Ireland1992,27870.9742666944,75.194
Ireland1993,28478.7259339516,75.354
Ireland1994,29999.4248880648,75.499
Ireland1995,32721.5038383175,75.642
Ireland1996,34856.4693885326,75.803
Ireland1997,38309.5775569065,75.997
Ireland1998,41220.7845498669,76.235
Ireland1999,45040.9981197336,76.52
Ireland2000,48628.4511384221,76.852
Ireland2001,50401.8202970703,77.227
Ireland2002,52483.4823820031,77.627
Ireland2003,53184.8832221364,78.035
Ireland2004,55763.260487446,78.439
Ireland2005,57691.5616452959,78.822
Ireland2006,58960.2155924038,79.168
Ireland2007,60326.6541545205,79.475
Ireland2008,56485.699245268,79.743
Ireland2009,53077.386996912,79.975
Ireland2010,53725.033597612,80.182
Ireland2011,53812.7947341444,80.382
Ireland2012,53653.7347728881,80.593
Ireland2013,54026.7560325486,80.823
Ireland2014,58267.4122658082,81.076
Ireland2015,72251.1535363159,81.344
Ireland2016,72864.4891443774,81.615
Ireland2017,78655.6261932149,81.872
Ireland2018,84303.3408922937,82.103
Ireland2019,87786.1569266174,82.305
Israel1995,28338.1521496227,77.758
Israel1996,28986.2039958294,77.981
Israel1997,29366.7720783497,78.206
Israel1998,29845.8916421087,78.435
Israel1999,29994.6000812612,78.671
Israel2000,31416.9385084502,78.916
Israel2001,30715.580461218,79.173
Israel2002,30117.8814843124,79.44
Israel2003,29911.3863825917,79.714
Israel2004,30621.9629389651,79.992
Israel2005,31239.0068599514,80.269
Israel2006,32408.3917854463,80.538
Israel2007,33666.1433274048,80.794
Israel2008,34065.412547897,81.035
Israel2009,33568.5936626863,81.258
Israel2010,34800.2474731642,81.463
Israel2011,35743.5386114596,81.653
Israel2012,35942.7148394678,81.833
Israel2013,36759.8414522889,82.006
Israel2014,37474.8491839878,82.175
Israel2015,37554.5986562961,82.34
Israel2016,38234.7244825066,82.503
Israel2017,38833.9734252986,82.663
Israel2018,39418.3453068224,82.819
Israel2019,40007.3191584114,82.972
Italy1990,36585.6799028741,76.942
Italy1991,37122.8219323764,77.162
Italy1992,37407.1113238593,77.383
Italy1993,37065.4341248987,77.612
Italy1994,37855.0077387082,77.852
Italy1995,38947.2013118497,78.107
Italy1996,39429.4955552037,78.378
Italy1997,40129.9018819235,78.662
Italy1998,40844.745605278,78.955
Italy1999,41501.788369041,79.253
Italy2000,43053.93306429,79.554
Italy2001,43869.4279411713,79.852
Italy2002,43915.385340484,80.145
Italy2003,43781.2199783421,80.428
Italy2004,44118.0366368665,80.698
Italy2005,44260.8274173515,80.951
Italy2006,44918.1703531499,81.185
Italy2007,45356.5367193485,81.4
Italy2008,44623.6020153057,81.598
Italy2009,42074.9212455091,81.783
Italy2010,42664.3552727925,81.958
Italy2011,42892.3055641948,82.128
Italy2012,41501.7112309705,82.298
Italy2013,40268.1127892773,82.471
Italy2014,39898.5264609826,82.648
Italy2015,40247.8290437942,82.828
Italy2016,40837.7376281437,83.008
Italy2017,41581.120790548,83.184
Italy2018,42052.5563822519,83.352
Italy2019,42662.5223699096,83.512
Jamaica1990,8592.38709393202,73.204
Jamaica1991,8936.36235785947,73.485
Jamaica1992,9030.71385561273,73.727
Jamaica1993,9787.54315973352,73.918
Jamaica1994,9826.2107894599,74.053
Jamaica1995,9959.22682647962,74.133
Jamaica1996,9850.9883474185,74.167
Jamaica1997,9643.35142416402,74.172
Jamaica1998,9328.11483191459,74.164
Jamaica1999,9340.62054354733,74.152
Jamaica2000,9344.53464265286,74.142
Jamaica2001,9399.37061985987,74.139
Jamaica2002,9522.53175598609,74.14
Jamaica2003,9811.19522897176,74.142
Jamaica2004,9884.23511042928,74.146
Jamaica2005,9918.04765635067,74.148
Jamaica2006,10152.1779060752,74.143
Jamaica2007,10246.1619222218,74.129
Jamaica2008,10113.1591118266,74.103
Jamaica2009,9625.37507699623,74.071
Jamaica2010,9435.76084179983,74.038
Jamaica2011,9546.49380271589,74.012
Jamaica2012,9433.84575756191,74.001
Jamaica2013,9427.67897749306,74.01
Jamaica2014,9438.47691238925,74.042
Jamaica2015,9473.10619523862,74.098
Jamaica2016,9553.09619583089,74.175
Jamaica2017,9600.10474580389,74.267
Jamaica2018,9734.86228780542,74.368
Jamaica2019,9777.00568620683,74.475
Japan1990,32168.764113869,79.004
Japan1991,33137.7031110698,79.18
Japan1992,33294.9160384119,79.355
Japan1993,33015.2765732281,79.536
Japan1994,33250.1785096792,79.727
Japan1995,34081.8984230205,79.935
Japan1996,35058.8036557201,80.162
Japan1997,35351.7188395142,80.404
Japan1998,34857.9583681175,80.656
Japan1999,34706.7046517895,80.914
Japan2000,35611.8039052511,81.171
Japan2001,35670.454934897,81.422
Japan2002,35629.5985944656,81.661
Japan2003,36096.7743799502,81.883
Japan2004,36880.1787997665,82.087
Japan2005,37489.8533695016,82.27
Japan2006,37998.1233384906,82.431
Japan2007,38582.3221861155,82.575
Japan2008,38141.9339734818,82.709
Japan2009,36080.5172267957,82.838
Japan2010,37586.1671466567,82.971
Japan2011,37612.3883122255,83.118
Japan2012,38235.7450407572,83.283
Japan2013,39056.8698066267,83.467
